Date,AC power(kW),AC Voltage(V),AC Current(I),DC power(kW),DC Voltage(V),DC Current(I)
2015-10-19 13:00,12.9,222.3,58,13.2,519,25.5
2015-10-19 14:00,10.9,224.3,49,11.2,531,21.3
2015-10-19 15:00,7.5,222.3,33.4,7.5,540,13.8
2015-10-19 16:00,3.7,220.2,17,3.8,543.8,7.1
2015-10-19 17:00,0.6,220.3,3,0.7,530.7,1.3
2015-10-19 18:00,0,221.4,0,0,293.9,0
2015-10-19 19:00,0,221.4,0,0,293.9,0
2015-10-19 20:00,0,221.4,0,0,293.9,0
2015-10-19 21:00,0,221.4,0,0,293.9,0
2015-10-19 22:00,0,221.4,0,0,293.9,0
2015-10-19 23:00,0,221.4,0,0,293.9,0
2015-10-20 0:00,0,221.4,0,0,293.9,0
2015-10-20 1:00,0,221.4,0,0,293.9,0
2015-10-20 2:00,0,221.4,0,0,293.9,0
2015-10-20 3:00,0,221.4,0,0,293.9,0
2015-10-20 4:00,0,221.4,0,0,293.9,0
2015-10-20 5:00,0,221.4,0,0,293.9,0
2015-10-20 6:00,0,221.4,0,0,293.9,0
2015-10-20 7:00,0.3,221.4,1.7,0.4,536.8,0.7
2015-10-20 8:00,1.3,221.4,6.2,1.4,577.1,2.4
2015-10-20 9:00,3,222.1,13.6,3.1,585.4,5.3
2015-10-20 10:00,9.8,222.3,44.4,10.1,562.4,18.2
2015-10-20 11:00,13.3,223.1,59.7,13.6,529.6,25.8
2015-10-20 12:00,13.1,224.7,58.6,13.5,525.7,25.8
2015-10-20 13:00,12.1,223.8,54.1,12.3,524.1,23.5
2015-10-20 14:00,10.3,223.4,46.4,10.6,532.3,20
2015-10-20 15:00,6.9,222.5,31.1,7.1,540.8,13.1
2015-10-20 16:00,3.2,220.6,14.7,3.3,543.1,6.1
2015-10-20 17:00,0.4,221.4,2.2,0.5,511.9,1
2015-10-20 18:00,0.4,221.4,2.2,0.5,511.9,1
2015-10-20 19:00,0.4,221.4,2.2,0.5,511.9,1
2015-10-20 20:00,0.4,221.4,2.2,0.5,511.9,1
2015-10-20 21:00,0.4,221.4,2.2,0.5,511.9,1
2015-10-20 22:00,0.4,221.4,2.2,0.5,511.9,1
2015-10-20 23:00,0.4,221.4,2.2,0.5,511.9,1
2015-10-21 0:00,0.4,221.4,2.2,0.5,511.9,1
2015-10-21 1:00,0.4,221.4,2.2,0.5,511.9,1
2015-10-21 2:00,0.4,221.4,2.2,0.5,511.9,1
2015-10-21 3:00,0.4,221.4,2.2,0.5,511.9,1
2015-10-21 4:00,0.4,221.4,2.2,0.5,511.9,1
2015-10-21 5:00,0.4,221.4,2.2,0.5,511.9,1
2015-10-21 6:00,0.4,221.4,2.2,0.5,511.9,1
2015-10-21 7:00,0.3,221.1,1.6,0.3,529.9,0.7
2015-10-21 8:00,1.2,221.9,5.8,1.3,574.3,2.3
2015-10-21 9:00,2.4,222.3,11.2,2.5,579,4.4
2015-10-21 10:00,7.5,223.4,33.5,7.6,574.5,13.5
2015-10-21 11:00,12.5,224.9,55.9,12.8,539.4,23.9
2015-10-21 12:00,12.6,223.5,56.3,12.9,526.8,24.5
2015-10-21 13:00,11.6,222.9,52.2,11.9,528.8,22.6
2015-10-21 14:00,9.1,222.5,40.9,9.3,540.2,17.3
2015-10-21 15:00,5.3,220.8,24.3,5.5,546.1,10.1
2015-10-21 16:00,2.4,219.1,11,2.5,544.2,4.6
2015-10-21 17:00,0.4,220.3,2,0.4,514.9,0.9
2015-10-21 18:00,0.4,220.3,2,0.4,514.9,0.9
2015-10-21 19:00,0.4,220.3,2,0.4,514.9,0.9
2015-10-21 20:00,0.4,220.3,2,0.4,514.9,0.9
2015-10-21 21:00,0.4,220.3,2,0.4,514.9,0.9
2015-10-21 22:00,0.4,220.3,2,0.4,514.9,0.9
2015-10-21 23:00,0.4,220.3,2,0.4,514.9,0.9
2015-10-22 0:00,0.4,220.3,2,0.4,514.9,0.9
2015-10-22 1:00,0.4,220.3,2,0.4,514.9,0.9
2015-10-22 2:00,0.4,220.3,2,0.4,514.9,0.9
2015-10-22 3:00,0.4,220.3,2,0.4,514.9,0.9
2015-10-22 4:00,0.4,220.3,2,0.4,514.9,0.9
2015-10-22 5:00,0.4,220.3,2,0.4,514.9,0.9
2015-10-22 6:00,0.4,220.3,2,0.4,514.9,0.9
2015-10-22 7:00,0.2,220.3,1,0.2,513.2,0.5
2015-10-22 8:00,0.9,221.7,4.4,1,566.5,1.8
2015-10-22 9:00,2,222.3,9.4,2.1,577.2,3.7
2015-10-22 10:00,5.4,219.9,24.8,5.6,578.3,9.7
2015-10-22 11:00,12.3,221.6,55.5,12.6,541.4,23.3
2015-10-22 12:00,12.6,224.4,56.4,12.9,528.9,24.6
2015-10-22 13:00,11.6,223.2,52,11.9,531.2,22.3
2015-10-22 14:00,9.6,223.3,43.2,9.8,544.1,18.2
2015-10-22 15:00,6.4,222.5,29.2,6.6,548.5,12.1
2015-10-22 16:00,2.3,221.7,10.6,2.4,545.4,4.4
2015-10-22 17:00,0.2,222.3,1.2,0.3,510.1,0.6
2015-10-22 18:00,0.2,222.3,1.2,0.3,510.1,0.6
2015-10-22 19:00,0.2,222.3,1.2,0.3,510.1,0.6
2015-10-22 20:00,0.2,222.3,1.2,0.3,510.1,0.6
2015-10-22 21:00,0.2,222.3,1.2,0.3,510.1,0.6
2015-10-22 22:00,0.2,222.3,1.2,0.3,510.1,0.6
2015-10-22 23:00,0.2,222.3,1.2,0.3,510.1,0.6
2015-10-23 0:00,0.2,222.3,1.2,0.3,510.1,0.6
2015-10-23 1:00,0.2,222.3,1.2,0.3,510.1,0.6
2015-10-23 2:00,0.2,222.3,1.2,0.3,510.1,0.6
2015-10-23 3:00,0.2,222.3,1.2,0.3,510.1,0.6
2015-10-23 4:00,0.2,222.3,1.2,0.3,510.1,0.6
2015-10-23 5:00,0.2,222.3,1.2,0.3,510.1,0.6
2015-10-23 6:00,0,222,0.4,0,460.1,0.2
2015-10-23 7:00,0.5,220.5,2.4,0.5,540.6,1
2015-10-23 8:00,1.4,222.4,6.6,1.5,567.9,2.7
2015-10-23 9:00,3.3,221.6,15.2,3.4,573,6
2015-10-23 10:00,10.4,223.9,46.7,10.7,548.9,19.6
2015-10-23 11:00,8.8,223.1,39.7,9,550.6,16.6
2015-10-23 12:00,10.6,224.2,47.8,11,542.5,20.5
2015-10-23 13:00,11.6,223.5,52.1,11.9,534,22.2
2015-10-23 14:00,8.7,222.9,38.8,8.9,553.6,16.1
2015-10-23 15:00,5.6,222.2,25.3,5.7,556.1,10.4
2015-10-23 16:00,2.6,219.6,11.9,2.7,549.6,4.9
2015-10-23 17:00,0.3,220.6,1.7,0.4,521.6,0.7
2015-10-23 18:00,0.3,220.6,1.7,0.4,521.6,0.7
2015-10-23 19:00,0.3,220.6,1.7,0.4,521.6,0.7
2015-10-23 20:00,0.3,220.6,1.7,0.4,521.6,0.7
2015-10-23 21:00,0.3,220.6,1.7,0.4,521.6,0.7
2015-10-23 22:00,0.3,220.6,1.7,0.4,521.6,0.7
2015-10-23 23:00,0.3,220.6,1.7,0.4,521.6,0.7
2015-10-24 0:00,0.3,220.6,1.7,0.4,521.6,0.7
2015-10-24 1:00,0.3,220.6,1.7,0.4,521.6,0.7
2015-10-24 2:00,0.3,220.6,1.7,0.4,521.6,0.7
2015-10-24 3:00,0.3,220.6,1.7,0.4,521.6,0.7
2015-10-24 4:00,0.3,220.6,1.7,0.4,521.6,0.7
2015-10-24 5:00,0.3,220.6,1.7,0.4,521.6,0.7
2015-10-24 6:00,0.3,220.6,1.7,0.4,521.6,0.7
2015-10-24 7:00,0.3,220,1.7,0.4,536.4,0.7
2015-10-24 8:00,1.1,219.9,5.1,1.1,568.9,2
2015-10-24 9:00,2.2,220.3,10.3,2.3,577.8,4
2015-10-24 10:00,6.3,221.8,28.6,6.5,577.4,11.3
2015-10-24 11:00,6.6,222.5,29.9,6.8,557,12.2
2015-10-24 12:00,7.5,222.7,33.5,7.5,552.3,13.4
2015-10-24 13:00,1,219.1,4.9,1.1,543.8,2
2015-10-24 14:00,0.8,219.3,3.6,0.8,544.3,1.5
2015-10-24 15:00,2.4,220.3,11.2,2.5,562.9,4.5
2015-10-24 16:00,1.9,219.8,8.6,1.9,557.7,3.5
2015-10-24 17:00,0.3,218.5,1.4,0.3,518.3,0.7
2015-10-24 18:00,0.3,218.5,1.4,0.3,518.3,0.7
2015-10-24 19:00,0.3,218.5,1.4,0.3,518.3,0.7
2015-10-24 20:00,0.3,218.5,1.4,0.3,518.3,0.7
2015-10-24 21:00,0.3,218.5,1.4,0.3,518.3,0.7
2015-10-24 22:00,0.3,218.5,1.4,0.3,518.3,0.7
2015-10-24 23:00,0.3,218.5,1.4,0.3,518.3,0.7
2015-10-25 0:00,0.3,218.5,1.4,0.3,518.3,0.7
2015-10-25 1:00,0.3,218.5,1.4,0.3,518.3,0.7
2015-10-25 2:00,0.3,218.5,1.4,0.3,518.3,0.7
2015-10-25 3:00,0.3,218.5,1.4,0.3,518.3,0.7
2015-10-25 4:00,0.3,218.5,1.4,0.3,518.3,0.7
2015-10-25 5:00,0.3,218.5,1.4,0.3,518.3,0.7
2015-10-25 6:00,0.3,218.5,1.4,0.3,518.3,0.7
2015-10-25 7:00,0.3,218.9,1.5,0.3,545.4,0.6
2015-10-25 8:00,1.5,219.8,7,1.5,579.1,2.7
2015-10-25 9:00,3.6,221.9,16.5,3.7,587.2,6.4
2015-10-25 10:00,11.4,223.9,50.9,11.7,559.8,21.1
2015-10-25 11:00,14.3,224.8,63.8,14.7,527.6,28
2015-10-25 12:00,14.8,226.1,65.6,15.2,527.9,28.8
2015-10-25 13:00,12.8,224.5,58.2,13.1,530.3,24.9
2015-10-25 14:00,11.9,223.9,53.2,12.2,535.2,22.8
2015-10-25 15:00,7.5,222.2,34.1,7.7,549.4,14.1
2015-10-25 16:00,3.3,220,15.2,3.4,555.3,6.2
2015-10-25 17:00,0.4,218.5,1.9,0.4,526.3,0.8
2015-10-25 18:00,0.4,218.5,1.9,0.4,526.3,0.8
2015-10-25 19:00,0.4,218.5,1.9,0.4,526.3,0.8
2015-10-25 20:00,0.4,218.5,1.9,0.4,526.3,0.8
2015-10-25 21:00,0.4,218.5,1.9,0.4,526.3,0.8
2015-10-25 22:00,0.4,218.5,1.9,0.4,526.3,0.8
2015-10-25 23:00,0.4,218.5,1.9,0.4,526.3,0.8
2015-10-26 0:00,0.4,218.5,1.9,0.4,526.3,0.8
2015-10-26 1:00,0.4,218.5,1.9,0.4,526.3,0.8
2015-10-26 2:00,0.4,218.5,1.9,0.4,526.3,0.8
2015-10-26 3:00,0.4,218.5,1.9,0.4,526.3,0.8
2015-10-26 4:00,0.4,218.5,1.9,0.4,526.3,0.8
2015-10-26 5:00,0.4,218.5,1.9,0.4,526.3,0.8
2015-10-26 6:00,0.4,218.5,1.9,0.4,526.3,0.8
2015-10-26 7:00,0.6,220.8,2.7,0.6,574.3,1.1
2015-10-26 8:00,5.7,221.3,26,5.9,598.6,9.9
2015-10-26 9:00,9,222.9,40.3,8.6,572.5,17.8
2015-10-26 10:00,11.9,223.4,52.8,11.9,547.2,21.6
2015-10-26 11:00,12.1,224,53.9,12.4,543.7,22.8
2015-10-26 12:00,16.1,225.9,71.4,16.5,534.7,31.1
2015-10-26 13:00,15.2,223.3,68.1,15.6,535.2,29.2
2015-10-26 14:00,11.7,222.1,52.7,11.9,543,21.8
2015-10-26 15:00,7.7,222.2,34.6,7.8,563.9,13.8
2015-10-26 16:00,1.6,220.2,7.6,1.7,557.5,3
2015-10-26 17:00,0.4,220.6,1.9,0.4,555.9,0.8
2015-10-26 18:00,0.4,220.6,1.9,0.4,555.9,0.8
2015-10-26 19:00,0.4,220.6,1.9,0.4,555.9,0.8
2015-10-26 20:00,0.4,220.6,1.9,0.4,555.9,0.8
2015-10-26 21:00,0.4,220.6,1.9,0.4,555.9,0.8
2015-10-26 22:00,0.4,220.6,1.9,0.4,555.9,0.8
2015-10-26 23:00,0.4,220.6,1.9,0.4,555.9,0.8
2015-10-27 0:00,0.4,220.6,1.9,0.4,555.9,0.8
2015-10-27 1:00,0.4,220.6,1.9,0.4,555.9,0.8
2015-10-27 2:00,0.4,220.6,1.9,0.4,555.9,0.8
2015-10-27 3:00,0.4,220.6,1.9,0.4,555.9,0.8
2015-10-27 4:00,0.4,220.6,1.9,0.4,555.9,0.8
2015-10-27 5:00,0.4,220.6,1.9,0.4,555.9,0.8
2015-10-27 6:00,0.4,220.6,1.9,0.4,555.9,0.8
2015-10-27 7:00,0,220,0.1,0,495.4,0
2015-10-27 8:00,0,222.4,0.3,0,499.6,0.1
2015-10-27 9:00,0.4,221.4,1.8,0.4,525.1,0.8
2015-10-27 10:00,0.7,220.4,3.5,0.8,552.8,1.4
2015-10-27 11:00,0.9,220.8,4.2,0.9,553.6,1.7
2015-10-27 12:00,2.5,221.4,11.5,2.6,571,4.5
2015-10-27 13:00,1.4,219.6,6.6,1.5,558.7,2.6
2015-10-27 14:00,4.1,222,19.1,4.7,585.8,8.6
2015-10-27 15:00,4.3,221.8,19.7,4.3,580.9,6.9
2015-10-27 16:00,3.1,221.2,14,3.2,577.2,5.5
2015-10-27 17:00,0.1,220.7,0.8,0.2,501,0.4
2015-10-27 18:00,0.1,220.7,0.8,0.2,501,0.4
2015-10-27 19:00,0.1,220.7,0.8,0.2,501,0.4
2015-10-27 20:00,0.1,220.7,0.8,0.2,501,0.4
2015-10-27 21:00,0.1,220.7,0.8,0.2,501,0.4
2015-10-27 22:00,0.1,220.7,0.8,0.2,501,0.4
2015-10-27 23:00,0.1,220.7,0.8,0.2,501,0.4
2015-10-28 0:00,0.1,220.7,0.8,0.2,501,0.4
2015-10-28 1:00,0.1,220.7,0.8,0.2,501,0.4
2015-10-28 2:00,0.1,220.7,0.8,0.2,501,0.4
2015-10-28 3:00,0.1,220.7,0.8,0.2,501,0.4
2015-10-28 4:00,0.1,220.7,0.8,0.2,501,0.4
2015-10-28 5:00,0.1,220.7,0.8,0.2,501,0.4
2015-10-28 6:00,0.1,220.7,0.8,0.2,501,0.4
2015-10-28 7:00,0.9,221.4,4.2,0.9,571.8,1.6
2015-10-28 8:00,6,224,26.8,6.1,605.9,10.2
2015-10-28 9:00,11.1,223.8,49.9,11.4,556,20.5
2015-10-28 10:00,13.9,225.1,62.1,14.3,542.9,26.5
2015-10-28 11:00,10.3,224.1,47,11.3,558.8,20.8
2015-10-28 12:00,11.5,223.5,51.2,11.7,567,20.6
2015-10-28 13:00,14,223.3,62.3,14,567.7,25.8
2015-10-28 14:00,9.8,220.9,43.6,9.9,558.7,18.1
2015-10-28 15:00,9.3,221.2,42.3,9.5,557.9,17.2
2015-10-28 16:00,2.3,220.2,10.7,2.4,563.4,4.3
2015-10-28 17:00,0.4,220.8,2.2,0.5,538.2,1
2015-10-28 18:00,0.4,220.8,2.2,0.5,538.2,1
2015-10-28 19:00,0.4,220.8,2.2,0.5,538.2,1
2015-10-28 20:00,0.4,220.8,2.2,0.5,538.2,1
2015-10-28 21:00,0.4,220.8,2.2,0.5,538.2,1
2015-10-28 22:00,0.4,220.8,2.2,0.5,538.2,1
2015-10-28 23:00,0.4,220.8,2.2,0.5,538.2,1
2015-10-29 0:00,0.4,220.8,2.2,0.5,538.2,1
2015-10-29 1:00,0.4,220.8,2.2,0.5,538.2,1
2015-10-29 2:00,0.4,220.8,2.2,0.5,538.2,1
2015-10-29 3:00,0.4,220.8,2.2,0.5,538.2,1
2015-10-29 4:00,0.4,220.8,2.2,0.5,538.2,1
2015-10-29 5:00,0.4,220.8,2.2,0.5,538.2,1
2015-10-29 6:00,0.4,220.8,2.2,0.5,538.2,1
2015-10-29 7:00,0.5,219.9,2.6,0.6,556.1,1.1
2015-10-29 8:00,2.2,219.6,10.3,2.3,597.2,3.9
2015-10-29 9:00,7.6,222.3,33.4,7.6,599.2,12.8
2015-10-29 10:00,10.3,223.2,45.9,10.2,558.6,18.1
2015-10-29 11:00,9.9,222.3,43.6,9.9,570.2,17.2
2015-10-29 12:00,14.2,224.5,63.6,14.6,539.5,27.1
2015-10-29 13:00,8.8,221.2,39.9,9.2,557.9,16.7
2015-10-29 14:00,4,219.3,17.7,3.8,577.2,6.5
2015-10-29 15:00,5.3,220.4,24.3,5.5,574.4,9.6
2015-10-29 16:00,2.2,219.4,9.9,2.2,566,3.9
2015-10-29 17:00,0.3,219.8,1.5,0.3,523.5,0.6
2015-10-29 18:00,0.3,219.8,1.5,0.3,523.5,0.6
2015-10-29 19:00,0.3,219.8,1.5,0.3,523.5,0.6
2015-10-29 20:00,0.3,219.8,1.5,0.3,523.5,0.6
2015-10-29 21:00,0.3,219.8,1.5,0.3,523.5,0.6
2015-10-29 22:00,0.3,219.8,1.5,0.3,523.5,0.6
2015-10-29 23:00,0.3,219.8,1.5,0.3,523.5,0.6
2015-10-30 0:00,0.3,219.8,1.5,0.3,523.5,0.6
2015-10-30 1:00,0.3,219.8,1.5,0.3,523.5,0.6
2015-10-30 2:00,0.3,219.8,1.5,0.3,523.5,0.6
2015-10-30 3:00,0.3,219.8,1.5,0.3,523.5,0.6
2015-10-30 4:00,0.3,219.8,1.5,0.3,523.5,0.6
2015-10-30 5:00,0.3,219.8,1.5,0.3,523.5,0.6
2015-10-30 6:00,0.3,219.8,1.5,0.3,523.5,0.6
2015-10-30 7:00,1.2,220.2,5.8,1.3,577.7,2.2
2015-10-30 8:00,5.8,220.9,26.3,6,607.2,9.8
2015-10-30 9:00,8.5,221.2,39.3,9.2,582.9,16.4
2015-10-30 10:00,13.3,222,60.2,13.7,575.5,24.1
2015-10-30 11:00,16.4,223.6,72.2,16.7,562.3,29.8
2015-10-30 12:00,16.8,225.9,74.6,17.3,552,31.5
2015-10-30 13:00,15.9,223.5,71.4,16.3,556.8,29.4
2015-10-30 14:00,13.4,222.6,60.7,13.8,571.6,24.2
2015-10-30 15:00,9.7,220.8,44,9.9,581.9,17.1
2015-10-30 16:00,4.5,219.9,20.8,4.7,600,8
2015-10-30 17:00,0.3,221,1.4,0.3,563,0.6
2015-10-30 18:00,0.3,221,1.4,0.3,563,0.6
2015-10-30 19:00,0.3,221,1.4,0.3,563,0.6
2015-10-30 20:00,0.3,221,1.4,0.3,563,0.6
2015-10-30 21:00,0.3,221,1.4,0.3,563,0.6
2015-10-30 22:00,0.3,221,1.4,0.3,563,0.6
2015-10-30 23:00,0.3,221,1.4,0.3,563,0.6
2015-10-31 0:00,0.3,221,1.4,0.3,563,0.6
2015-10-31 1:00,0.3,221,1.4,0.3,563,0.6
2015-10-31 2:00,0.3,221,1.4,0.3,563,0.6
2015-10-31 3:00,0.3,221,1.4,0.3,563,0.6
2015-10-31 4:00,0.3,221,1.4,0.3,563,0.6
2015-10-31 5:00,0.3,221,1.4,0.3,563,0.6
2015-10-31 6:00,0.3,221,1.4,0.3,563,0.6
2015-10-31 7:00,1.4,220.6,6.5,1.5,593.9,2.4
2015-10-31 8:00,5.4,222.5,24,5.3,602.1,8.7
2015-10-31 9:00,11.2,225,49.8,11.4,573.9,19.9
2015-10-31 10:00,14.7,225.8,65.2,15.1,555.4,27.2
2015-10-31 11:00,16.6,226,73.8,17.1,562.1,30.4
2015-10-31 12:00,16.8,225.8,74.4,17.2,555.3,30.9
2015-10-31 13:00,15.7,223,70.7,16.2,559,29
2015-10-31 14:00,13.2,222.8,59.5,13.6,566.9,24
2015-10-31 15:00,9.2,221,41.7,9.4,574,16.4
2015-10-31 16:00,4,221,18.5,4.2,593.4,7.2
2015-10-31 17:00,0.2,220.7,1.2,0.3,541,0.5
2015-10-31 18:00,0.2,220.7,1.2,0.3,541,0.5
2015-10-31 19:00,0.2,220.7,1.2,0.3,541,0.5
2015-10-31 20:00,0.2,220.7,1.2,0.3,541,0.5
2015-10-31 21:00,0.2,220.7,1.2,0.3,541,0.5
2015-10-31 22:00,0.2,220.7,1.2,0.3,541,0.5
2015-10-31 23:00,0.2,220.7,1.2,0.3,541,0.5
2015-11-01 0:00,0.2,220.7,1.2,0.3,541,0.5
2015-11-01 1:00,0.2,220.7,1.2,0.3,541,0.5
2015-11-01 2:00,0.2,220.7,1.2,0.3,541,0.5
2015-11-01 3:00,0.2,220.7,1.2,0.3,541,0.5
2015-11-01 4:00,0.2,220.7,1.2,0.3,541,0.5
2015-11-01 5:00,0.2,220.7,1.2,0.3,541,0.5
2015-11-01 6:00,0.2,220.7,1.2,0.3,541,0.5
2015-11-01 7:00,0.2,221.6,1.1,0.2,562.2,0.5
2015-11-01 8:00,1.1,222.7,5.1,1.1,590.4,2
2015-11-01 9:00,1.3,221.4,5.9,1.3,591.1,2.3
2015-11-01 10:00,2.5,221.1,11.5,2.6,598.7,4.4
2015-11-01 11:00,2.6,221.5,11.7,2.7,595.2,4.5
2015-11-01 12:00,3.4,222.6,15.6,3.5,596.4,6
2015-11-01 13:00,2.3,221.6,10.7,2.4,586.2,4.1
2015-11-01 14:00,2,221.8,9,2,587.6,3.5
2015-11-01 15:00,1.3,220.9,5.9,1.3,579.5,2.3
2015-11-01 16:00,0.4,220.6,1.8,0.4,547.4,0.8
2015-11-01 17:00,0,220.1,0.4,0.1,495.2,0.2
2015-11-01 18:00,0,220.1,0.4,0.1,495.2,0.2
2015-11-01 19:00,0,220.1,0.4,0.1,495.2,0.2
2015-11-01 20:00,0,220.1,0.4,0.1,495.2,0.2
2015-11-01 21:00,0,220.1,0.4,0.1,495.2,0.2
2015-11-01 22:00,0,220.1,0.4,0.1,495.2,0.2
2015-11-01 23:00,0,220.1,0.4,0.1,495.2,0.2
2015-11-02 0:00,0,220.1,0.4,0.1,495.2,0.2
2015-11-02 1:00,0,220.1,0.4,0.1,495.2,0.2
2015-11-02 2:00,0,220.1,0.4,0.1,495.2,0.2
2015-11-02 3:00,0,220.1,0.4,0.1,495.2,0.2
2015-11-02 4:00,0,220.1,0.4,0.1,495.2,0.2
2015-11-02 5:00,0,220.1,0.4,0.1,495.2,0.2
2015-11-02 6:00,0,220.1,0.4,0.1,495.2,0.2
2015-11-02 7:00,0.4,221.2,2,0.4,565.3,0.9
2015-11-02 8:00,0.7,219.8,3.4,0.8,576.9,1.3
2015-11-02 9:00,3.7,219.7,17.1,3.9,604,6.4
2015-11-02 10:00,11,223.2,49.2,11.3,576.3,19.7
2015-11-02 11:00,14.4,225.2,64,14.7,541.8,27.1
2015-11-02 12:00,11,221.5,49.5,11.3,538.6,21
2015-11-02 13:00,4.9,220.4,22.3,5.1,575.5,8.9
2015-11-02 14:00,9,222.5,40.6,9.3,580.5,16
2015-11-02 15:00,4.3,221.5,19.5,4.5,574.3,8
2015-11-02 16:00,1.8,219.7,8.3,1.9,578.7,3.3
2015-11-02 17:00,0.2,219.7,0.9,0.2,496.2,0.4
2015-11-02 18:00,0.2,219.7,0.9,0.2,496.2,0.4
2015-11-02 19:00,0.2,219.7,0.9,0.2,496.2,0.4
2015-11-02 20:00,0.2,219.7,0.9,0.2,496.2,0.4
2015-11-02 21:00,0.2,219.7,0.9,0.2,496.2,0.4
2015-11-02 22:00,0.2,219.7,0.9,0.2,496.2,0.4
2015-11-02 23:00,0.2,219.7,0.9,0.2,496.2,0.4
2015-11-03 0:00,0.2,219.7,0.9,0.2,496.2,0.4
2015-11-03 1:00,0.2,219.7,0.9,0.2,496.2,0.4
2015-11-03 2:00,0.2,219.7,0.9,0.2,496.2,0.4
2015-11-03 3:00,0.2,219.7,0.9,0.2,496.2,0.4
2015-11-03 4:00,0.2,219.7,0.9,0.2,496.2,0.4
2015-11-03 5:00,0.2,219.7,0.9,0.2,496.2,0.4
2015-11-03 6:00,0.2,219.7,0.9,0.2,496.2,0.4
2015-11-03 7:00,0.3,220.2,1.8,0.4,552.6,0.7
2015-11-03 8:00,1.4,222.2,6.4,1.4,591.2,2.5
2015-11-03 9:00,2.8,221,12.9,2.9,600.9,4.9
2015-11-03 10:00,7.2,220.9,32.7,7.4,596.3,12.5
2015-11-03 11:00,15,224.9,67,15.4,540.5,28.7
2015-11-03 12:00,15.3,225.2,68,15.7,535.9,29.5
2015-11-03 13:00,14.6,223.5,65.6,15,540.4,27.8
2015-11-03 14:00,12.2,222.3,55,12.5,547.7,22.8
2015-11-03 15:00,8.3,222.4,37.6,8.5,552.4,15.6
2015-11-03 16:00,3,220.9,13.7,3.1,582.8,5.4
2015-11-03 17:00,0.1,220.6,0.8,0.2,510.4,0.3
2015-11-03 18:00,0.1,220.6,0.8,0.2,510.4,0.3
2015-11-03 19:00,0.1,220.6,0.8,0.2,510.4,0.3
2015-11-03 20:00,0.1,220.6,0.8,0.2,510.4,0.3
2015-11-03 21:00,0.1,220.6,0.8,0.2,510.4,0.3
2015-11-03 22:00,0.1,220.6,0.8,0.2,510.4,0.3
2015-11-03 23:00,0.1,220.6,0.8,0.2,510.4,0.3
2015-11-04 0:00,0.1,220.6,0.8,0.2,510.4,0.3
2015-11-04 1:00,0.1,220.6,0.8,0.2,510.4,0.3
2015-11-04 2:00,0.1,220.6,0.8,0.2,510.4,0.3
2015-11-04 3:00,0.1,220.6,0.8,0.2,510.4,0.3
2015-11-04 4:00,0.1,220.6,0.8,0.2,510.4,0.3
2015-11-04 5:00,0.1,220.6,0.8,0.2,510.4,0.3
2015-11-04 6:00,0.1,220.6,0.8,0.2,510.4,0.3
2015-11-04 7:00,0.3,222.1,1.5,0.3,552.1,0.7
2015-11-04 8:00,1.2,221.4,5.5,1.2,587.4,2.1
2015-11-04 9:00,2.8,221.9,12.9,2.9,602.2,4.9
2015-11-04 10:00,7.6,220.4,34.6,7.8,597.8,13.3
2015-11-04 11:00,15.2,223.3,68.2,15.6,535.4,29.3
2015-11-04 12:00,15.3,225.8,68.1,15.8,521.6,30.3
2015-11-04 13:00,14.4,222.6,65,14.8,523.6,28.4
2015-11-04 14:00,12.5,221.8,56.7,12.9,534,24.2
2015-11-04 15:00,7.6,221.2,34.7,7.9,554.5,14.4
2015-11-04 16:00,3.2,220.8,14.5,3.3,543.4,5.9
2015-11-04 17:00,0.2,221.1,1,0.2,551.7,0.4
2015-11-04 18:00,0.2,221.1,1,0.2,551.7,0.4
2015-11-04 19:00,0.2,221.1,1,0.2,551.7,0.4
2015-11-04 20:00,0.2,221.1,1,0.2,551.7,0.4
2015-11-04 21:00,0.2,221.1,1,0.2,551.7,0.4
2015-11-04 22:00,0.2,221.1,1,0.2,551.7,0.4
2015-11-04 23:00,0.2,221.1,1,0.2,551.7,0.4
2015-11-05 0:00,0.2,221.1,1,0.2,551.7,0.4
2015-11-05 1:00,0.2,221.1,1,0.2,551.7,0.4
2015-11-05 2:00,0.2,221.1,1,0.2,551.7,0.4
2015-11-05 3:00,0.2,221.1,1,0.2,551.7,0.4
2015-11-05 4:00,0.2,221.1,1,0.2,551.7,0.4
2015-11-05 5:00,0.2,221.1,1,0.2,551.7,0.4
2015-11-05 6:00,0.2,221.1,1,0.2,551.7,0.4
2015-11-05 7:00,0.7,219.9,3.5,0.8,548.8,1.3
2015-11-05 8:00,2,220.3,9.2,2.1,591.8,3.5
2015-11-05 9:00,4.3,222.8,19.8,4.5,590.9,7.7
2015-11-05 10:00,13.3,225.9,59.2,13.7,557.8,24.6
2015-11-05 11:00,14.2,224.3,63.4,14.6,541.5,27.1
2015-11-05 12:00,10.3,222,46.3,10.6,541,19.9
2015-11-05 13:00,5.5,220.9,25.2,5.7,569.8,10
2015-11-05 14:00,3.8,221.1,17.4,3.9,565.5,7
2015-11-05 15:00,4.9,221,22.2,5,558.6,9
2015-11-05 16:00,1.3,220.1,6.3,1.4,563.8,2.6
2015-11-05 17:00,0.1,220.9,0.7,0.1,510.9,0.3
2015-11-05 18:00,0.1,220.9,0.7,0.1,510.9,0.3
